id,test_num,name,components,precipitated_out,water_weight,cv_diff,avg_cv_diff,avg_highV,highV,avg_lowV,lowV,avg_cv_diff_rev,cv_diff_rev,avg_highV_rev,highV_rev,avg_lowV_rev,lowV_rev,ignore_first,cv_date_uploaded,temp(C),electrode_used,paths,valid_flag,cv_error,avg_conductivity,conductivity,geis_date_uploaded,geis_error
6866c34384b37ccaaabd0495,"{'components': {'NO3': 7.0}, 'precipitated_out': False, 'water_weight': 4.202483299419715}",0_0_0_0_7.0_0,{'NO3': 7.0},False,4.202483299419715,"[2.4412390999999998, 2.4592694, 2.4552408999999997]",2.45725515,1.3903975499999999,"[1.4066082, 1.4014091, 1.379386]",-1.0668576,"[-1.0346309, -1.0578603, -1.0758549]",2.6719314,"[2.6518771, 2.6719502000000004, 2.6719126]",1.5597764500000002,"[1.5749589, 1.5698061, 1.5497468]",-1.11215495,"[-1.0769182, -1.1021441, -1.1221658]",True,2025-01-31 21:36:40,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_7m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_7m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_7m_geis2.csv']",True,-0.0040285000000004345,0.15127829690371614,"[0.1615458606985872, 0.15376020379007438, 0.14879639001735787]",2025-02-17 10:51:55,-0.004963813772716513
6866c34384b37ccaaabd0496,"{'components': {'AC': 1.0}, 'precipitated_out': False, 'water_weight': 4.8473120886958485}",1.0_0_0_0_0_0,{'AC': 1.0},False,4.8473120886958485,"[2.2530843999999997, 2.197011, 2.2891078]",2.2430594,1.2036619000000002,"[1.2216779, 1.1736343, 1.2336895]",-1.0393975,"[-1.0314065, -1.0233767, -1.0554183]",2.47466115,"[2.4537415, 2.3836985000000004, 2.5656238]",1.3879854,"[1.3760567, 1.3100278, 1.465943]",-1.08667575,"[-1.0776848, -1.0736707, -1.0996808]",True,2025-02-20 15:10:52,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_1m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_1m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_1m_geis2.csv']",True,0.0920968000000002,0.03102198034562638,"[0.030192425550005182, 0.031067626406815155, 0.030976334284437603]",2025-02-19 01:17:16,-9.12921223775523e-05
6866c34484b37ccaaabd0497,"{'components': {'FSI': 1.68}, 'precipitated_out': False, 'water_weight': 4.350287824396393}",0_1.68_0_0_0_0,{'FSI': 1.68},False,4.350287824396393,"[2.3772187000000002, 2.3409647, 2.3631663]",2.3520655,1.2869348500000002,"[1.3479805, 1.2849208, 1.2889489]",-1.06513065,"[-1.0292382, -1.0560439, -1.0742174]",2.4906788,"[2.5277854, 2.4775497, 2.5038079]",1.3782603500000001,"[1.4462838, 1.3772534, 1.3792673]",-1.1124184499999998,"[-1.0815016, -1.1002963, -1.1245406]",True,2025-01-31 12:13:52,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_1p68m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_1p68m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_1p68m_geis2.csv']",True,0.022201600000000266,0.045401850479293515,"[0.0009745045178792502, 0.028339506530291804, 0.062464194428295226]",2025-02-17 10:51:56,0.03412468789800342
6866c34484b37ccaaabd0498,"{'components': {'NO3': 2.28, 'ClO4': 0.79, 'SO4': 0.98}, 'precipitated_out': False, 'water_weight': 4.304748738466392}",0_0_0.79_0.98_2.28_0,"{'NO3': 2.28, 'ClO4': 0.79, 'SO4': 0.98}",False,4.304748738466392,"[2.3651711, 2.3791488000000003, 2.3751831]",2.37716595,1.3277462500000001,"[1.3239745, 1.3313481, 1.3241444]",-1.0494197,"[-1.0411966, -1.0478007, -1.0510387]",2.5708374000000003,"[2.5616526, 2.5698242000000002, 2.5718506000000003]",1.4701419,"[1.4701728, 1.4717342, 1.4685496]",-1.1006955,"[-1.0914798, -1.09809, -1.103301]",True,2025-03-10 17:11:03,22.68,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p28m_ClO4_0p79m_SO4_0p98m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p28m_ClO4_0p79m_SO4_0p98m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p28m_ClO4_0p79m_SO4_0p98m_geis2.csv']",True,-0.003965700000000183,0.11671063388573429,"[0.10668685733431131, 0.12670905536622176, 0.10671221240524681]",2025-03-10 17:04:43,-0.019996842960974953
6866c34484b37ccaaabd0499,"{'components': {'TFSI': 2.44, 'NO3': 1.17, 'ClO4': 0.24, 'SO4': 0.26}, 'precipitated_out': False, 'water_weight': 3.5207110059056523}",0_0_0.24_0.26_1.17_2.44,"{'TFSI': 2.44, 'NO3': 1.17, 'ClO4': 0.24, 'SO4': 0.26}",False,3.5207110059056523,"[2.4752498, 2.4632698, 2.4612506]",2.4622602000000002,1.3874138500000002,"[1.4218258, 1.3938272, 1.3810005]",-1.07484635,"[-1.053424, -1.0694426, -1.0802501]",2.63992915,"[2.6379057, 2.6379409999999996, 2.6419173000000002]",1.5117690000000001,"[1.5341865, 1.516187, 1.507351]",-1.1281601499999998,"[-1.1037192, -1.121754, -1.1345663]",True,2025-03-12 22:17:16,22.37,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p44m_NO3_1p17m_ClO4_0p24m_SO4_0p26m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p44m_NO3_1p17m_ClO4_0p24m_SO4_0p26m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p44m_NO3_1p17m_ClO4_0p24m_SO4_0p26m_geis2.csv']",True,-0.0020191999999998878,0.06500765743360523,"[0.06004326263795912, 0.06807948626795246, 0.06193582859925799]",2025-03-12 18:19:23,-0.006143657668694472
6866c34584b37ccaaabd049a,"{'components': {'FSI': 1.25, 'NO3': 1.01, 'ClO4': 0.7, 'SO4': 0.43}, 'precipitated_out': False, 'water_weight': 4.174122396050318}",0_1.25_0.7_0.43_1.01_0,"{'FSI': 1.25, 'NO3': 1.01, 'ClO4': 0.7, 'SO4': 0.43}",False,4.174122396050318,"[2.3711698, 2.4372005000000003, 2.4231908]",2.43019565,1.29834505,"[1.3313516, 1.3231691, 1.273521]",-1.1318506,"[-1.0398182, -1.1140314, -1.1496698]",2.59283995,"[2.5678779, 2.5978173, 2.5878626000000002]",1.41067955,"[1.477775, 1.4334818, 1.3878773]",-1.1821604,"[-1.0901029, -1.1643355, -1.1999853]",True,2025-03-11 11:30:25,22.25,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_1p25m_NO3_1p01m_ClO4_0p70m_SO4_0p43m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_1p25m_NO3_1p01m_ClO4_0p70m_SO4_0p43m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_1p25m_NO3_1p01m_ClO4_0p70m_SO4_0p43m_geis2.csv']",True,-0.014009700000000347,0.09009374877791469,"[0.10064635617051226, 0.09368331791668277, 0.08650417963914661]",2025-03-11 11:24:02,-0.007179138277536162
6866c34584b37ccaaabd049b,"{'components': {'TFSI': 1.0}, 'precipitated_out': False, 'water_weight': 4.356123216193984}",0_0_0_0_0_1.0,{'TFSI': 1.0},False,4.356123216193984,"[2.319135, 2.3251105, 2.3191072000000004]",2.3221088500000002,1.2553616,"[1.248985, 1.2571741, 1.2535491]",-1.0667472500000001,"[-1.07015, -1.0679364, -1.0655581]",2.4516750000000003,"[2.4456813000000004, 2.4516888000000003, 2.4516612]",1.3416391,"[1.3332622, 1.3414439, 1.3418343]",-1.1100359000000002,"[-1.1124191, -1.1102449, -1.1098269]",True,2025-06-18 20:28:31,23.37,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_1p0m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_1p0m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_1p0m_geis2.csv']",True,-0.006003299999999712,0.030233711175427037,"[0.029211021074005198, 0.029793376627137776, 0.030674045723716303]",2025-06-18 20:22:25,0.000880669096578527
6866c34584b37ccaaabd049c,"{'components': {'AC': 0.1}, 'precipitated_out': False, 'water_weight': 4.984299704716726}",0.1_0_0_0_0_0,{'AC': 0.1},False,4.984299704716726,"[2.2068409, 2.2010034999999997, 2.2109832000000003]",2.20599335,1.1590367499999998,"[1.1418598, 1.1526496, 1.1654239]",-1.0469566000000001,"[-1.0649811, -1.0483539, -1.0455593]",2.3436650500000002,"[2.3494349, 2.3376685, 2.3496616]",1.2514023,"[1.240168, 1.2449967, 1.2578079]",-1.09226275,"[-1.1092669, -1.0926718, -1.0918537]",True,2025-06-12 17:13:58,23.43,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_0p10m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_0p10m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_0p10m_geis2.csv']",True,0.009979700000000591,0.00592013039947732,"[0.005789535388045468, 0.005865531817988049, 0.00597472898096659]",2025-06-12 17:07:57,0.00010919716297854137
6866c34684b37ccaaabd049d,"{'components': {'TFSI': 2.55, 'NO3': 1.51, 'SO4': 0.12}, 'precipitated_out': False, 'water_weight': 3.506837184761589}",0_0_0_0.12_1.51_2.55,"{'TFSI': 2.55, 'NO3': 1.51, 'SO4': 0.12}",False,3.506837184761589,"[2.4292318, 2.4432159, 2.4452038]",2.44420985,1.3890183,"[1.3774183, 1.3898225, 1.3882141]",-1.05519155,"[-1.0518135, -1.0533934, -1.0569897]",2.63075445,"[2.6078467, 2.6296532, 2.6318557]",1.52928715,"[1.5097665, 1.5299895, 1.5285848]",-1.1014673,"[-1.0980802, -1.0996637, -1.1032709]",True,2025-05-23 18:07:48,23.31,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p55m_NO3_1p51m_SO4_0p12m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p55m_NO3_1p51m_SO4_0p12m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p55m_NO3_1p51m_SO4_0p12m_geis2.csv']",True,0.0019878999999995983,0.06753881431539335,"[0.06568931898880445, 0.06149414770202481, 0.07358348092876188]",2025-05-23 18:01:20,0.012089333226737067
6866c34684b37ccaaabd049e,"{'components': {'AC': 3.0}, 'precipitated_out': False, 'water_weight': 4.568302275627238}",3.0_0_0_0_0_0,{'AC': 3.0},False,4.568302275627238,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,True,N/A,23.31,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_3p00m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_3p00m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_3p00m_geis2.csv']",True,N/A,0.000840676100566142,"[0.037575744682767795, 0.0007833056081282276, 0.0008980465930040563]",2025-06-04 20:27:13,0.00011474098487582879
6866c35584b37ccaaabd049f,"{'components': {'AC': 4.0}, 'precipitated_out': False, 'water_weight': 4.440505209364047}",4.0_0_0_0_0_0,{'AC': 4.0},False,4.440505209364047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,True,N/A,23.31,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_4p00m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_4p00m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_4p00m_geis2.csv']",True,N/A,0.01509918614483786,"[0.03487407837347515, 0.029482515563085912, 0.0007158567265898074]",2025-06-04 21:43:21,-0.028766658836496106
6866c36d84b37ccaaabd04a0,"{'components': {'NO3': 3.15, 'AC': 6.65}, 'precipitated_out': True, 'water_weight': 3.861393261716573}",6.65_0_0_0_3.15_0,"{'NO3': 3.15, 'AC': 6.65}",True,3.861393261716573,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c36d84b37ccaaabd04a1,"{'components': {'FSI': 5.25, 'SO4': 3.0}, 'precipitated_out': True, 'water_weight': 3.002836342911257}",0_5.25_0_3.0_0_0,"{'FSI': 5.25, 'SO4': 3.0}",True,3.002836342911257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c36d84b37ccaaabd04a2,"{'components': {'ClO4': 3.25, 'AC': 4.2}, 'precipitated_out': True, 'water_weight': 3.918965473971194}",4.2_0_3.25_0_0_0,"{'ClO4': 3.25, 'AC': 4.2}",True,3.918965473971194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c36d84b37ccaaabd04a3,"{'components': {'NO3': 6.65, 'SO4': 0.6}, 'precipitated_out': True, 'water_weight': 4.0984974022195955}",0_0_0_0.6_6.65_0,"{'NO3': 6.65, 'SO4': 0.6}",True,4.0984974022195955,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c36e84b37ccaaabd04a4,"{'components': {'ClO4': 4.75, 'SO4': 1.8}, 'precipitated_out': True, 'water_weight': 3.7627141547262495}",0_0_4.75_1.8_0_0,"{'ClO4': 4.75, 'SO4': 1.8}",True,3.7627141547262495,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c36e84b37ccaaabd04a5,"{'components': {'SO4': 1.2, 'AC': 4.9}, 'precipitated_out': True, 'water_weight': 4.052855824480181}",4.9_0_0_1.2_0_0,"{'SO4': 1.2, 'AC': 4.9}",True,4.052855824480181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c36e84b37ccaaabd04a6,"{'components': {'NO3': 6.3, 'SO4': 0.42}, 'precipitated_out': True, 'water_weight': 4.17164449448223}",0_0_0_0.42_6.3_0,"{'NO3': 6.3, 'SO4': 0.42}",True,4.17164449448223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c36f84b37ccaaabd04a7,"{'components': {'NO3': 1.54, 'SO4': 2.76}, 'precipitated_out': True, 'water_weight': 4.084113281649133}",0_0_0_2.76_1.54_0,"{'NO3': 1.54, 'SO4': 2.76}",True,4.084113281649133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c36f84b37ccaaabd04a8,"{'components': {'FSI': 13.02, 'ClO4': 2.8}, 'precipitated_out': True, 'water_weight': 2.1918965119932445}",0_13.02_2.8_0_0_0,"{'FSI': 13.02, 'ClO4': 2.8}",True,2.1918965119932445,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c36f84b37ccaaabd04a9,"{'components': {'FSI': 18.48, 'SO4': 1.08}, 'precipitated_out': True, 'water_weight': 1.842124749915443}",0_18.48_0_1.08_0_0,"{'FSI': 18.48, 'SO4': 1.08}",True,1.842124749915443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c36f84b37ccaaabd04aa,"{'components': {'SO4': 2.58, 'AC': 3.08}, 'precipitated_out': True, 'water_weight': 3.944393969728216}",3.08_0_0_2.58_0_0,"{'SO4': 2.58, 'AC': 3.08}",True,3.944393969728216,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37084b37ccaaabd04ab,"{'components': {'TFSI': 7.98, 'ClO4': 2.7}, 'precipitated_out': True, 'water_weight': 2.175069970016887}",0_0_2.7_0_0_7.98,"{'TFSI': 7.98, 'ClO4': 2.7}",True,2.175069970016887,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37084b37ccaaabd04ac,"{'components': {'FSI': 13.86, 'ClO4': 1.4}, 'precipitated_out': True, 'water_weight': 2.179629627177461}",0_13.86_1.4_0_0_0,"{'FSI': 13.86, 'ClO4': 1.4}",True,2.179629627177461,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37084b37ccaaabd04ad,"{'components': {'ClO4': 1.7, 'SO4': 0.36, 'AC': 4.2}, 'precipitated_out': True, 'water_weight': 4.061110941308917}",4.2_0_1.7_0.36_0_0,"{'ClO4': 1.7, 'SO4': 0.36, 'AC': 4.2}",True,4.061110941308917,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37184b37ccaaabd04ae,"{'components': {'FSI': 5.88, 'ClO4': 3.9, 'AC': 1.54}, 'precipitated_out': True, 'water_weight': 2.86781049253122}",1.54_5.88_3.9_0_0_0,"{'FSI': 5.88, 'ClO4': 3.9, 'AC': 1.54}",True,2.86781049253122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37184b37ccaaabd04af,"{'components': {'FSI': 0.84, 'SO4': 1.14, 'AC': 6.58}, 'precipitated_out': True, 'water_weight': 3.683718224425337}",6.58_0.84_0_1.14_0_0,"{'FSI': 0.84, 'SO4': 1.14, 'AC': 6.58}",True,3.683718224425337,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37184b37ccaaabd04b0,"{'components': {'FSI': 8.4, 'ClO4': 4.0, 'SO4': 0.6}, 'precipitated_out': True, 'water_weight': 2.5469957582390235}",0_8.4_4.0_0.6_0_0,"{'FSI': 8.4, 'ClO4': 4.0, 'SO4': 0.6}",True,2.5469957582390235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37184b37ccaaabd04b1,"{'components': {'FSI': 3.36, 'NO3': 7.0, 'ClO4': 3.7}, 'precipitated_out': True, 'water_weight': 3.0268245180294353}",0_3.36_3.7_0_7.0_0,"{'FSI': 3.36, 'NO3': 7.0, 'ClO4': 3.7}",True,3.0268245180294353,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37284b37ccaaabd04b2,"{'components': {'NO3': 4.76, 'ClO4': 3.4, 'SO4': 1.74}, 'precipitated_out': True, 'water_weight': 3.586085668700266}",0_0_3.4_1.74_4.76_0,"{'NO3': 4.76, 'ClO4': 3.4, 'SO4': 1.74}",True,3.586085668700266,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37284b37ccaaabd04b3,"{'components': {'FSI': 20.16, 'NO3': 6.16, 'SO4': 1.5}, 'precipitated_out': True, 'water_weight': 1.6348530357676685}",0_20.16_0_1.5_6.16_0,"{'FSI': 20.16, 'NO3': 6.16, 'SO4': 1.5}",True,1.6348530357676685,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37284b37ccaaabd04b4,"{'components': {'FSI': 14.28, 'NO3': 5.18, 'ClO4': 2.2, 'AC': 0.56}, 'precipitated_out': True, 'water_weight': 1.9804241385600188}",0.56_14.28_2.2_0_5.18_0,"{'FSI': 14.28, 'NO3': 5.18, 'ClO4': 2.2, 'AC': 0.56}",True,1.9804241385600188,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37384b37ccaaabd04b5,"{'components': {'FSI': 19.74, 'ClO4': 0.9, 'SO4': 1.8, 'AC': 2.52}, 'precipitated_out': True, 'water_weight': 1.6705590944203985}",2.52_19.74_0.9_1.8_0_0,"{'FSI': 19.74, 'ClO4': 0.9, 'SO4': 1.8, 'AC': 2.52}",True,1.6705590944203985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37384b37ccaaabd04b6,"{'components': {'FSI': 7.14, 'NO3': 2.52, 'ClO4': 3.5, 'AC': 6.86}, 'precipitated_out': True, 'water_weight': 2.411113967769245}",6.86_7.14_3.5_0_2.52_0,"{'FSI': 7.14, 'NO3': 2.52, 'ClO4': 3.5, 'AC': 6.86}",True,2.411113967769245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37384b37ccaaabd04b7,"{'components': {'FSI': 18.06, 'NO3': 1.4, 'ClO4': 4.6, 'SO4': 1.38}, 'precipitated_out': True, 'water_weight': 1.7019023428773932}",0_18.06_4.6_1.38_1.4_0,"{'FSI': 18.06, 'NO3': 1.4, 'ClO4': 4.6, 'SO4': 1.38}",True,1.7019023428773932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37484b37ccaaabd04b8,"{'components': {'TFSI': 0.84, 'FSI': 12.18, 'NO3': 0.98, 'SO4': 3.0, 'AC': 0.84}, 'precipitated_out': True, 'water_weight': 2.033887960632319}",0.84_12.18_0_3.0_0.98_0.84,"{'TFSI': 0.84, 'FSI': 12.18, 'NO3': 0.98, 'SO4': 3.0, 'AC': 0.84}",True,2.033887960632319,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37484b37ccaaabd04b9,"{'components': {'NO3': 4.9, 'ClO4': 3.1, 'SO4': 2.28, 'AC': 4.9}, 'precipitated_out': True, 'water_weight': 3.174849262794403}",4.9_0_3.1_2.28_4.9_0,"{'NO3': 4.9, 'ClO4': 3.1, 'SO4': 2.28, 'AC': 4.9}",True,3.174849262794403,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37484b37ccaaabd04ba,"{'components': {'TFSI': 1.42, 'NO3': 3.28, 'SO4': 1.4}, 'precipitated_out': True, 'water_weight': 3.59353606407125}",0_0_0_1.4_3.28_1.42,"{'TFSI': 1.42, 'NO3': 3.28, 'SO4': 1.4}",True,3.59353606407125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37584b37ccaaabd04bb,"{'components': {'TFSI': 3.41, 'NO3': 3.92, 'SO4': 0.84}, 'precipitated_out': True, 'water_weight': 3.0014730354162253}",0_0_0_0.84_3.92_3.41,"{'TFSI': 3.41, 'NO3': 3.92, 'SO4': 0.84}",True,3.0014730354162253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37584b37ccaaabd04bc,"{'components': {'NO3': 2.82, 'ClO4': 0.98, 'SO4': 1.21}, 'precipitated_out': True, 'water_weight': 4.167540069073322}",0_0_0.98_1.21_2.82_0,"{'NO3': 2.82, 'ClO4': 0.98, 'SO4': 1.21}",True,4.167540069073322,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37584b37ccaaabd04bd,"{'components': {'FSI': 1.9, 'NO3': 1.53, 'ClO4': 1.06, 'SO4': 0.66}, 'precipitated_out': True, 'water_weight': 3.843647899607529}",0_1.9_1.06_0.66_1.53_0,"{'FSI': 1.9, 'NO3': 1.53, 'ClO4': 1.06, 'SO4': 0.66}",True,3.843647899607529,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37584b37ccaaabd04be,"{'components': {'TFSI': 10.0, 'NO3': 5.0, 'ClO4': 1.0, 'SO4': 1.0}, 'precipitated_out': True, 'water_weight': 1.83557498550965}",0_0_1.0_1.0_5.0_10.0,"{'TFSI': 10.0, 'NO3': 5.0, 'ClO4': 1.0, 'SO4': 1.0}",True,1.83557498550965,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6866c37684b37ccaaabd04bf,"{'components': {'TFSI': 10.0, 'NO3': 4.0, 'ClO4': 1.0, 'SO4': 1.0, 'AC': 1.0}, 'precipitated_out': True, 'water_weight': 1.8326220655052028}",1.0_0_1.0_1.0_4.0_10.0,"{'TFSI': 10.0, 'NO3': 4.0, 'ClO4': 1.0, 'SO4': 1.0, 'AC': 1.0}",True,1.8326220655052028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pt,N/A,N/A,N/A,N/A,N/A,N/A,N/A
